id,waktu,hari,idlampu,status
6445,109,2,4,0
6446,110,2,4,0
6447,111,2,4,0
6448,112,2,4,0
6449,113,2,4,0
6450,114,2,4,0
6451,115,2,4,0
6452,116,2,4,0
6453,117,2,4,0
6454,118,2,4,0
6455,119,2,4,0
6456,120,2,4,0
6457,121,2,4,0
6458,122,2,4,0
6459,123,2,4,0
6460,124,2,4,0
6461,125,2,4,0
6462,126,2,4,0
6463,127,2,4,0
6464,128,2,4,0
6465,129,2,4,0
6466,130,2,4,0
6467,131,2,4,0
6468,132,2,4,0
6469,133,2,4,0
6470,134,2,4,0
6471,135,2,4,0
6472,136,2,4,0
6473,137,2,4,0
6474,138,2,4,0
6475,139,2,4,0
6476,140,2,4,0
6477,141,2,4,0
6478,142,2,4,0
6479,143,2,4,0
6480,144,2,4,0
6481,145,2,4,0
6482,146,2,4,0
6483,147,2,4,0
6484,148,2,4,0
6485,149,2,4,0
6486,150,2,4,0
6487,151,2,4,0
6488,152,2,4,0
6489,153,2,4,0
6490,154,2,4,0
6491,155,2,4,0
6492,156,2,4,0
6493,157,2,4,0
6494,158,2,4,0
6495,159,2,4,0
6496,160,2,4,0
6497,161,2,4,0
6498,162,2,4,0
6499,163,2,4,0
6500,164,2,4,0
6501,165,2,4,0
6502,166,2,4,0
6503,167,2,4,0
6504,168,2,4,0
6505,169,2,4,0
6506,170,2,4,0
6507,171,2,4,0
6508,172,2,4,0
6509,173,2,4,0
6510,174,2,4,0
6511,175,2,4,0
6512,176,2,4,0
6513,177,2,4,0
6514,178,2,4,0
6515,179,2,4,0
6516,180,2,4,0
6517,181,2,4,0
6518,182,2,4,0
6519,183,2,4,0
6520,184,2,4,0
6521,185,2,4,0
6522,186,2,4,0
6523,187,2,4,0
6524,188,2,4,0
6525,189,2,4,0
6526,190,2,4,0
6527,191,2,4,0
6528,192,2,4,0
6529,193,2,4,0
6530,194,2,4,0
6531,195,2,4,0
6532,196,2,4,0
6533,197,2,4,0
6534,198,2,4,0
6535,199,2,4,0
6536,200,2,4,0
6537,201,2,4,0
6538,202,2,4,0
6539,203,2,4,0
6540,204,2,4,0
6541,205,2,4,0
6542,206,2,4,0
6543,207,2,4,0
6544,208,2,4,0
6545,209,2,4,0
6546,210,2,4,0
6547,211,2,4,0
6548,212,2,4,0
6549,213,2,4,0
6550,214,2,4,0
6551,215,2,4,1
6552,216,2,4,1
6553,217,2,4,1
6554,218,2,4,1
6555,219,2,4,1
6556,220,2,4,1
6557,221,2,4,1
6558,222,2,4,1
6559,223,2,4,1
6560,224,2,4,1
6561,225,2,4,1
6562,226,2,4,1
6563,227,2,4,1
6564,228,2,4,1
6565,229,2,4,1
6566,230,2,4,1
6567,231,2,4,1
6568,232,2,4,1
6569,233,2,4,1
6570,234,2,4,1
6571,235,2,4,1
6572,236,2,4,1
6573,237,2,4,1
6574,238,2,4,1
6575,239,2,4,1
6576,240,2,4,1
6577,241,2,4,1
6578,242,2,4,1
6579,243,2,4,1
6580,244,2,4,1
6581,245,2,4,1
6582,246,2,4,1
6583,247,2,4,1
6584,248,2,4,1
6585,249,2,4,1
6586,250,2,4,1
6587,251,2,4,1
6588,252,2,4,1
6589,253,2,4,1
6590,254,2,4,1
6591,255,2,4,1
6592,256,2,4,1
6593,257,2,4,1
6594,258,2,4,1
6595,259,2,4,1
6596,260,2,4,1
6597,261,2,4,1
6598,262,2,4,1
6599,263,2,4,1
6600,264,2,4,1
6601,265,2,4,1
6602,266,2,4,1
6603,267,2,4,1
6604,268,2,4,1
6605,269,2,4,1
6606,270,2,4,1
6607,271,2,4,1
6608,272,2,4,1
6609,273,2,4,1
6610,274,2,4,1
6611,275,2,4,1
6612,276,2,4,1
6613,277,2,4,1
6614,278,2,4,1
6615,279,2,4,1
6616,280,2,4,1
6617,281,2,4,1
6618,282,2,4,1
6619,283,2,4,1
6620,284,2,4,1
6621,285,2,4,1
6622,286,2,4,1
6623,287,2,4,1
6624,288,2,4,1
6625,1,3,4,1
6626,2,3,4,1
6627,3,3,4,1
6628,4,3,4,1
6629,5,3,4,1
6630,6,3,4,1
6631,7,3,4,1
6632,8,3,4,1
6633,9,3,4,1
6634,10,3,4,1
6635,11,3,4,1
6636,12,3,4,1
6637,13,3,4,1
6638,14,3,4,1
6639,15,3,4,1
6640,16,3,4,1
6641,17,3,4,1
6642,18,3,4,1
6643,19,3,4,1
6644,20,3,4,1
6645,21,3,4,1
6646,22,3,4,1
6647,23,3,4,1
6648,24,3,4,1
6649,25,3,4,1
6650,26,3,4,1
6651,27,3,4,1
6652,28,3,4,1
6653,29,3,4,1
6654,30,3,4,1
6655,31,3,4,1
6656,32,3,4,1
6657,33,3,4,1
6658,34,3,4,1
6659,35,3,4,1
6660,36,3,4,1
6661,37,3,4,1
6662,38,3,4,1
6663,39,3,4,1
6664,40,3,4,1
6665,41,3,4,1
6666,42,3,4,1
6667,43,3,4,1
6668,44,3,4,1
6669,45,3,4,1
6670,46,3,4,1
6671,47,3,4,1
6672,48,3,4,1
6673,49,3,4,1
6674,50,3,4,1
6675,51,3,4,1
6676,52,3,4,1
6677,53,3,4,1
6678,54,3,4,1
6679,55,3,4,1
6680,56,3,4,1
6681,57,3,4,1
6682,58,3,4,1
6683,59,3,4,1
6684,60,3,4,1
6685,61,3,4,1
6686,62,3,4,1
6687,63,3,4,1
6688,64,3,4,1
6689,65,3,4,1
6690,66,3,4,1
6691,67,3,4,1
6692,68,3,4,1
6693,69,3,4,1
6694,70,3,4,1
6695,71,3,4,1
6696,72,3,4,1
6697,73,3,4,1
6698,74,3,4,1
6699,75,3,4,1
6700,76,3,4,1
6701,77,3,4,1
6702,78,3,4,0
6703,79,3,4,0
6704,80,3,4,0
6705,81,3,4,0
6706,82,3,4,0
6707,83,3,4,0
6708,84,3,4,0
6709,85,3,4,0
6710,86,3,4,0
6711,87,3,4,0
6712,88,3,4,0
6713,89,3,4,0
6714,90,3,4,0
6715,91,3,4,0
6716,92,3,4,0
6717,93,3,4,0
6718,94,3,4,0
6719,95,3,4,0
6720,96,3,4,0
6721,97,3,4,0
6722,98,3,4,0
6723,99,3,4,0
6724,100,3,4,0
6725,101,3,4,0
6726,102,3,4,0
6727,103,3,4,0
6728,104,3,4,0
6729,105,3,4,0
6730,106,3,4,0
6731,107,3,4,0
6732,108,3,4,0
6733,109,3,4,0
6734,110,3,4,0
6735,111,3,4,0
6736,112,3,4,0
6737,113,3,4,0
6738,114,3,4,0
6739,115,3,4,0
6740,116,3,4,0
6741,117,3,4,0
6742,118,3,4,0
6743,119,3,4,0
6744,120,3,4,0
6745,121,3,4,0
6746,122,3,4,0
6747,123,3,4,0
6748,124,3,4,0
6749,125,3,4,0
6750,126,3,4,0
6751,127,3,4,0
6752,128,3,4,0
6753,129,3,4,0
6754,130,3,4,0
6755,131,3,4,0
6756,132,3,4,0
6757,133,3,4,0
6758,134,3,4,0
6759,135,3,4,0
6760,136,3,4,0
6761,137,3,4,0
6762,138,3,4,0
6763,139,3,4,0
6764,140,3,4,0
6765,141,3,4,0
6766,142,3,4,0
6767,143,3,4,0
6768,144,3,4,0
6769,145,3,4,0
6770,146,3,4,0
6771,147,3,4,0
6772,148,3,4,0
6773,149,3,4,0
6774,150,3,4,0
6775,151,3,4,0
6776,152,3,4,0
6777,153,3,4,0
6778,154,3,4,0
6779,155,3,4,0
6780,156,3,4,0
6781,157,3,4,0
6782,158,3,4,0
6783,159,3,4,0
6784,160,3,4,0
6785,161,3,4,0
6786,162,3,4,0
6787,163,3,4,0
6788,164,3,4,0
6789,165,3,4,0
6790,166,3,4,0
6791,167,3,4,0
6792,168,3,4,0
6793,169,3,4,0
6794,170,3,4,0
6795,171,3,4,0
6796,172,3,4,0
6797,173,3,4,0
6798,174,3,4,0
6799,175,3,4,0
6800,176,3,4,0
6801,177,3,4,0
6802,178,3,4,0
6803,179,3,4,0
6804,180,3,4,0
6805,181,3,4,0
6806,182,3,4,0
6807,183,3,4,0
6808,184,3,4,0
6809,185,3,4,0
6810,186,3,4,0
6811,187,3,4,0
6812,188,3,4,0
6813,189,3,4,0
6814,190,3,4,0
6815,191,3,4,0
6816,192,3,4,0
6817,193,3,4,0
6818,194,3,4,0
6819,195,3,4,0
6820,196,3,4,0
6821,197,3,4,0
6822,198,3,4,0
6823,199,3,4,0
6824,200,3,4,0
6825,201,3,4,0
6826,202,3,4,0
6827,203,3,4,0
6828,204,3,4,0
6829,205,3,4,0
6830,206,3,4,0
6831,207,3,4,0
6832,208,3,4,0
6833,209,3,4,0
6834,210,3,4,0
6835,211,3,4,0
6836,212,3,4,0
6837,213,3,4,0
6838,214,3,4,0
6839,215,3,4,0
6840,216,3,4,1
6841,217,3,4,1
6842,218,3,4,1
6843,219,3,4,1
6844,220,3,4,1
6845,221,3,4,1
6846,222,3,4,1
6847,223,3,4,1
6848,224,3,4,1
6849,225,3,4,1
6850,226,3,4,1
6851,227,3,4,1
6852,228,3,4,1
6853,229,3,4,1
6854,230,3,4,1
6855,231,3,4,1
6856,232,3,4,1
6857,233,3,4,1
6858,234,3,4,1
6859,235,3,4,1
6860,236,3,4,1
6861,237,3,4,1
6862,238,3,4,1
6863,239,3,4,1
6864,240,3,4,1
6865,241,3,4,1
6866,242,3,4,1
6867,243,3,4,1
6868,244,3,4,1
6869,245,3,4,1
6870,246,3,4,1
6871,247,3,4,1
6872,248,3,4,1
6873,249,3,4,1
6874,250,3,4,1
6875,251,3,4,1
6876,252,3,4,1
6877,253,3,4,1
6878,254,3,4,1
6879,255,3,4,1
6880,256,3,4,1
6881,257,3,4,1
6882,258,3,4,1
6883,259,3,4,1
6884,260,3,4,1
6885,261,3,4,1
6886,262,3,4,1
6887,263,3,4,1
6888,264,3,4,1
6889,265,3,4,1
6890,266,3,4,1
6891,267,3,4,1
6892,268,3,4,1
6893,269,3,4,1
6894,270,3,4,1
6895,271,3,4,1
6896,272,3,4,1
6897,273,3,4,1
6898,274,3,4,1
6899,275,3,4,1
6900,276,3,4,1
6901,277,3,4,1
6902,278,3,4,1
6903,279,3,4,1
6904,280,3,4,1
6905,281,3,4,1
6906,282,3,4,1
6907,283,3,4,1
6908,284,3,4,1
6909,285,3,4,1
6910,286,3,4,1
6911,287,3,4,1
6912,288,3,4,1
6913,1,4,4,1
6914,2,4,4,1
6915,3,4,4,1
6916,4,4,4,1
6917,5,4,4,1
6918,6,4,4,1
6919,7,4,4,1
6920,8,4,4,1
6921,9,4,4,1
6922,10,4,4,1
6923,11,4,4,1
6924,12,4,4,1
6925,13,4,4,1
6926,14,4,4,1
6927,15,4,4,1
6928,16,4,4,1
6929,17,4,4,1
6930,18,4,4,1
6931,19,4,4,1
6932,20,4,4,1
6933,21,4,4,1
6934,22,4,4,1
6935,23,4,4,1
6936,24,4,4,1
6937,25,4,4,1
6938,26,4,4,1
6939,27,4,4,1
6940,28,4,4,1
6941,29,4,4,1
6942,30,4,4,1
6943,31,4,4,1
6944,32,4,4,1
6945,33,4,4,1
6946,34,4,4,1
6947,35,4,4,1
6948,36,4,4,1
6949,37,4,4,1
6950,38,4,4,1
6951,39,4,4,1
6952,40,4,4,1
6953,41,4,4,1
6954,42,4,4,1
6955,43,4,4,1
6956,44,4,4,1
6957,45,4,4,1
6958,46,4,4,1
6959,47,4,4,1
6960,48,4,4,1
6961,49,4,4,1
6962,50,4,4,1
6963,51,4,4,1
6964,52,4,4,1
6965,53,4,4,1
6966,54,4,4,1
6967,55,4,4,1
6968,56,4,4,1
6969,57,4,4,1
6970,58,4,4,1
6971,59,4,4,1
6972,60,4,4,1
6973,61,4,4,1
6974,62,4,4,1
6975,63,4,4,1
6976,64,4,4,1
6977,65,4,4,1
6978,66,4,4,1
6979,67,4,4,1
6980,68,4,4,1
6981,69,4,4,1
6982,70,4,4,1
6983,71,4,4,1
6984,72,4,4,1
6985,73,4,4,1
6986,74,4,4,1
6987,75,4,4,1
6988,76,4,4,1
6989,77,4,4,1
6990,78,4,4,1
6991,79,4,4,0
6992,80,4,4,0
6993,81,4,4,0
6994,82,4,4,0
6995,83,4,4,0
6996,84,4,4,0
6997,85,4,4,0
6998,86,4,4,0
6999,87,4,4,0
7000,88,4,4,0
7001,89,4,4,0
7002,90,4,4,0
7003,91,4,4,0
7004,92,4,4,0
7005,93,4,4,0
7006,94,4,4,0
7007,95,4,4,0
7008,96,4,4,0
7009,97,4,4,0
7010,98,4,4,0
7011,99,4,4,0
7012,100,4,4,0
7013,101,4,4,0
7014,102,4,4,0
7015,103,4,4,0
7016,104,4,4,0
7017,105,4,4,0
7018,106,4,4,0
7019,107,4,4,0
7020,108,4,4,0
7021,109,4,4,0
7022,110,4,4,0
7023,111,4,4,0
7024,112,4,4,0
7025,113,4,4,0
7026,114,4,4,0
7027,115,4,4,0
7028,116,4,4,0
7029,117,4,4,0
7030,118,4,4,0
7031,119,4,4,0
7032,120,4,4,0
7033,121,4,4,0
7034,122,4,4,0
7035,123,4,4,0
7036,124,4,4,0
7037,125,4,4,0
7038,126,4,4,0
7039,127,4,4,0
7040,128,4,4,0
7041,129,4,4,0
7042,130,4,4,0
7043,131,4,4,0
7044,132,4,4,0
7045,133,4,4,0
7046,134,4,4,0
7047,135,4,4,0
7048,136,4,4,0
7049,137,4,4,0
7050,138,4,4,0
7051,139,4,4,0
7052,140,4,4,0
7053,141,4,4,0
7054,142,4,4,0
7055,143,4,4,0
7056,144,4,4,0
7057,145,4,4,0
7058,146,4,4,0
7059,147,4,4,0
7060,148,4,4,0
7061,149,4,4,0
7062,150,4,4,0
7063,151,4,4,0
7064,152,4,4,0
7065,153,4,4,0
7066,154,4,4,0
7067,155,4,4,0
7068,156,4,4,0
7069,157,4,4,0
7070,158,4,4,0
7071,159,4,4,0
7072,160,4,4,0
7073,161,4,4,0
7074,162,4,4,0
7075,163,4,4,0
7076,164,4,4,0
7077,165,4,4,0
7078,166,4,4,0
7079,167,4,4,0
7080,168,4,4,0
7081,169,4,4,0
7082,170,4,4,0
7083,171,4,4,0
7084,172,4,4,0
7085,173,4,4,0
7086,174,4,4,0
7087,175,4,4,0
7088,176,4,4,0
7089,177,4,4,0
7090,178,4,4,0
7091,179,4,4,0
7092,180,4,4,0
7093,181,4,4,0
7094,182,4,4,0
7095,183,4,4,0
7096,184,4,4,0
7097,185,4,4,0
7098,186,4,4,0
7099,187,4,4,0
7100,188,4,4,0
7101,189,4,4,0
7102,190,4,4,0
7103,191,4,4,0
7104,192,4,4,0
7105,193,4,4,0
7106,194,4,4,0
7107,195,4,4,0
7108,196,4,4,0
7109,197,4,4,0
7110,198,4,4,0
7111,199,4,4,0
7112,200,4,4,0
7113,201,4,4,0
7114,202,4,4,0
7115,203,4,4,0
7116,204,4,4,0
7117,205,4,4,0
7118,206,4,4,0
7119,207,4,4,0
7120,208,4,4,0
7121,209,4,4,0
7122,210,4,4,0
7123,211,4,4,0
7124,212,4,4,0
7125,213,4,4,0
7126,214,4,4,0
7127,215,4,4,0
7128,216,4,4,1
7129,217,4,4,1
7130,218,4,4,1
7131,219,4,4,1
7132,220,4,4,1
7133,221,4,4,1
7134,222,4,4,1
7135,223,4,4,1
7136,224,4,4,1
7137,225,4,4,1
7138,226,4,4,1
7139,227,4,4,1
7140,228,4,4,1
7141,229,4,4,1
7142,230,4,4,1
7143,231,4,4,1
7144,232,4,4,1
7145,233,4,4,1
7146,234,4,4,1
7147,235,4,4,1
7148,236,4,4,1
7149,237,4,4,1
7150,238,4,4,1
7151,239,4,4,1
7152,240,4,4,1
7153,241,4,4,1
7154,242,4,4,1
7155,243,4,4,1
7156,244,4,4,1
7157,245,4,4,1
7158,246,4,4,1
7159,247,4,4,1
7160,248,4,4,1
7161,249,4,4,1
7162,250,4,4,1
7163,251,4,4,1
7164,252,4,4,1
7165,253,4,4,1
7166,254,4,4,1
7167,255,4,4,1
7168,256,4,4,1
7169,257,4,4,1
7170,258,4,4,1
7171,259,4,4,1
7172,260,4,4,1
7173,261,4,4,1
7174,262,4,4,1
7175,263,4,4,1
7176,264,4,4,1
7177,265,4,4,1
7178,266,4,4,1
7179,267,4,4,1
7180,268,4,4,1
7181,269,4,4,1
7182,270,4,4,1
7183,271,4,4,1
7184,272,4,4,1
7185,273,4,4,1
7186,274,4,4,1
7187,275,4,4,1
7188,276,4,4,1
7189,277,4,4,1
7190,278,4,4,1
7191,279,4,4,1
7192,280,4,4,1
7193,281,4,4,1
7194,282,4,4,1
7195,283,4,4,1
7196,284,4,4,1
7197,285,4,4,1
7198,286,4,4,1
7199,287,4,4,1
7200,288,4,4,1
7201,1,5,4,1
7202,2,5,4,1
7203,3,5,4,1
7204,4,5,4,1
7205,5,5,4,1
7206,6,5,4,1
7207,7,5,4,1
7208,8,5,4,1
7209,9,5,4,1
7210,10,5,4,1
7211,11,5,4,1
7212,12,5,4,1
7213,13,5,4,1
7214,14,5,4,1
7215,15,5,4,1
7216,16,5,4,1
7217,17,5,4,1
7218,18,5,4,1
7219,19,5,4,1
7220,20,5,4,1
7221,21,5,4,1
7222,22,5,4,1
7223,23,5,4,1
7224,24,5,4,1
7225,25,5,4,1
7226,26,5,4,1
7227,27,5,4,1
7228,28,5,4,1
7229,29,5,4,1
7230,30,5,4,1
7231,31,5,4,1
7232,32,5,4,1
7233,33,5,4,1
7234,34,5,4,1
7235,35,5,4,1
7236,36,5,4,1
7237,37,5,4,1
7238,38,5,4,1
7239,39,5,4,1
7240,40,5,4,1
7241,41,5,4,1
7242,42,5,4,1
7243,43,5,4,1
7244,44,5,4,1
7245,45,5,4,1
7246,46,5,4,1
7247,47,5,4,1
7248,48,5,4,1
7249,49,5,4,1
7250,50,5,4,1
7251,51,5,4,1
7252,52,5,4,1
7253,53,5,4,1
7254,54,5,4,1
7255,55,5,4,1
7256,56,5,4,1
7257,57,5,4,1
7258,58,5,4,1
7259,59,5,4,1
7260,60,5,4,1
7261,61,5,4,1
7262,62,5,4,1
7263,63,5,4,1
7264,64,5,4,1
7265,65,5,4,1
7266,66,5,4,1
7267,67,5,4,1
7268,68,5,4,1
7269,69,5,4,1
7270,70,5,4,1
7271,71,5,4,1
7272,72,5,4,1
7273,73,5,4,1
7274,74,5,4,1
7275,75,5,4,1
7276,76,5,4,1
7277,77,5,4,1
7278,78,5,4,1
7279,79,5,4,0
7280,80,5,4,0
7281,81,5,4,0
7282,82,5,4,0
7283,83,5,4,0
7284,84,5,4,0
7285,85,5,4,0
7286,86,5,4,0
7287,87,5,4,0
7288,88,5,4,0
7289,89,5,4,0
7290,90,5,4,0
7291,91,5,4,0
7292,92,5,4,0
7293,93,5,4,0
7294,94,5,4,0
7295,95,5,4,0
7296,96,5,4,0
7297,97,5,4,0
7298,98,5,4,0
7299,99,5,4,0
7300,100,5,4,0
7301,101,5,4,0
7302,102,5,4,0
7303,103,5,4,0
7304,104,5,4,0
7305,105,5,4,0
7306,106,5,4,0
7307,107,5,4,0
7308,108,5,4,0
7309,109,5,4,0
7310,110,5,4,0
7311,111,5,4,0
7312,112,5,4,0
7313,113,5,4,0
7314,114,5,4,0
7315,115,5,4,0
7316,116,5,4,0
7317,117,5,4,0
7318,118,5,4,0
7319,119,5,4,0
7320,120,5,4,0
7321,121,5,4,0
7322,122,5,4,0
7323,123,5,4,0
7324,124,5,4,0
7325,125,5,4,0
7326,126,5,4,0
7327,127,5,4,0
7328,128,5,4,0
7329,129,5,4,0
7330,130,5,4,0
7331,131,5,4,0
7332,132,5,4,0
7333,133,5,4,0
7334,134,5,4,0
7335,135,5,4,0
7336,136,5,4,0
7337,137,5,4,0
7338,138,5,4,0
7339,139,5,4,0
7340,140,5,4,0
7341,141,5,4,0
7342,142,5,4,0
7343,143,5,4,0
7344,144,5,4,0
7345,145,5,4,0
7346,146,5,4,0
7347,147,5,4,0
7348,148,5,4,0
7349,149,5,4,0
7350,150,5,4,0
7351,151,5,4,0
7352,152,5,4,0
7353,153,5,4,0
7354,154,5,4,0
7355,155,5,4,0
7356,156,5,4,0
7357,157,5,4,0
7358,158,5,4,0
7359,159,5,4,0
7360,160,5,4,0
7361,161,5,4,0
7362,162,5,4,0
7363,163,5,4,0
7364,164,5,4,0
7365,165,5,4,0
7366,166,5,4,0
7367,167,5,4,0
7368,168,5,4,0
7369,169,5,4,0
7370,170,5,4,0
7371,171,5,4,0
7372,172,5,4,0
7373,173,5,4,0
7374,174,5,4,0
7375,175,5,4,0
7376,176,5,4,0
7377,177,5,4,0
7378,178,5,4,0
7379,179,5,4,0
7380,180,5,4,0
7381,181,5,4,0
7382,182,5,4,0
7383,183,5,4,0
7384,184,5,4,0
7385,185,5,4,0
7386,186,5,4,0
7387,187,5,4,0
7388,188,5,4,0
7389,189,5,4,0
7390,190,5,4,0
7391,191,5,4,0
7392,192,5,4,0
7393,193,5,4,0
7394,194,5,4,0
7395,195,5,4,0
7396,196,5,4,0
7397,197,5,4,0
7398,198,5,4,0
7399,199,5,4,0
7400,200,5,4,0
7401,201,5,4,0
7402,202,5,4,0
7403,203,5,4,0
7404,204,5,4,0
7405,205,5,4,0
7406,206,5,4,0
7407,207,5,4,0
7408,208,5,4,0
7409,209,5,4,0
7410,210,5,4,0
7411,211,5,4,0
7412,212,5,4,0
7413,213,5,4,0
7414,214,5,4,0
7415,215,5,4,0
7416,216,5,4,1
7417,217,5,4,1
7418,218,5,4,1
7419,219,5,4,1
7420,220,5,4,1
7421,221,5,4,1
7422,222,5,4,1
7423,223,5,4,1
7424,224,5,4,1
7425,225,5,4,1
7426,226,5,4,1
7427,227,5,4,1
7428,228,5,4,1
7429,229,5,4,1
7430,230,5,4,1
7431,231,5,4,1
7432,232,5,4,1
7433,233,5,4,1
7434,234,5,4,1
7435,235,5,4,1
7436,236,5,4,1
7437,237,5,4,1
7438,238,5,4,1
7439,239,5,4,1
7440,240,5,4,1
7441,241,5,4,1
7442,242,5,4,1
7443,243,5,4,1
7444,244,5,4,1
7445,245,5,4,1
7446,246,5,4,1
7447,247,5,4,1
7448,248,5,4,1
7449,249,5,4,1
7450,250,5,4,1
7451,251,5,4,1
7452,252,5,4,1
7453,253,5,4,1
7454,254,5,4,1
7455,255,5,4,1
7456,256,5,4,1
7457,257,5,4,1
7458,258,5,4,1
7459,259,5,4,1
7460,260,5,4,1
7461,261,5,4,1
7462,262,5,4,1
7463,263,5,4,1
7464,264,5,4,1
7465,265,5,4,1
7466,266,5,4,1
7467,267,5,4,1
7468,268,5,4,1
7469,269,5,4,1
7470,270,5,4,1
7471,271,5,4,1
7472,272,5,4,1
7473,273,5,4,1
7474,274,5,4,1
7475,275,5,4,1
7476,276,5,4,1
7477,277,5,4,1
7478,278,5,4,1
7479,279,5,4,1
7480,280,5,4,1
7481,281,5,4,1
7482,282,5,4,1
7483,283,5,4,1
7484,284,5,4,1
7485,285,5,4,1
7486,286,5,4,1
7487,287,5,4,1
7488,288,5,4,1
7489,1,6,4,1
7490,2,6,4,1
7491,3,6,4,1
7492,4,6,4,1
7493,5,6,4,1
7494,6,6,4,1
7495,7,6,4,1
7496,8,6,4,1
7497,9,6,4,1
7498,10,6,4,1
7499,11,6,4,1
7500,12,6,4,1
7501,13,6,4,1
7502,14,6,4,1
7503,15,6,4,1
7504,16,6,4,1
7505,17,6,4,1
7506,18,6,4,1
7507,19,6,4,1
7508,20,6,4,1
7509,21,6,4,1
7510,22,6,4,1
7511,23,6,4,1
7512,24,6,4,1
7513,25,6,4,1
7514,26,6,4,1
7515,27,6,4,1
7516,28,6,4,1
7517,29,6,4,1
7518,30,6,4,1
7519,31,6,4,1
7520,32,6,4,1
7521,33,6,4,1
7522,34,6,4,1
7523,35,6,4,1
7524,36,6,4,1
7525,37,6,4,1
7526,38,6,4,1
7527,39,6,4,1
7528,40,6,4,1
7529,41,6,4,1
7530,42,6,4,1
7531,43,6,4,1
7532,44,6,4,1
7533,45,6,4,1
7534,46,6,4,1
7535,47,6,4,1
7536,48,6,4,1
7537,49,6,4,1
7538,50,6,4,1
7539,51,6,4,1
7540,52,6,4,1
7541,53,6,4,1
7542,54,6,4,1
7543,55,6,4,1
7544,56,6,4,1
7545,57,6,4,1
7546,58,6,4,1
7547,59,6,4,1
7548,60,6,4,1
7549,61,6,4,1
7550,62,6,4,1
7551,63,6,4,1
7552,64,6,4,1
7553,65,6,4,1
7554,66,6,4,1
7555,67,6,4,1
7556,68,6,4,1
7557,69,6,4,1
7558,70,6,4,1
7559,71,6,4,1
7560,72,6,4,1
7561,73,6,4,1
7562,74,6,4,1
7563,75,6,4,1
7564,76,6,4,1
7565,77,6,4,1
7566,78,6,4,1
7567,79,6,4,1
7568,80,6,4,0
7569,81,6,4,0
7570,82,6,4,0
7571,83,6,4,0
7572,84,6,4,0
7573,85,6,4,0
7574,86,6,4,0
7575,87,6,4,0
7576,88,6,4,0
7577,89,6,4,0
7578,90,6,4,0
7579,91,6,4,0
7580,92,6,4,0
7581,93,6,4,0
7582,94,6,4,0
7583,95,6,4,0
7584,96,6,4,0
7585,97,6,4,0
7586,98,6,4,0
7587,99,6,4,0
7588,100,6,4,0
7589,101,6,4,0
7590,102,6,4,0
7591,103,6,4,0
7592,104,6,4,0
7593,105,6,4,0
7594,106,6,4,0
7595,107,6,4,0
7596,108,6,4,0
7597,109,6,4,0
7598,110,6,4,0
7599,111,6,4,0
7600,112,6,4,0
7601,113,6,4,0
7602,114,6,4,0
7603,115,6,4,0
7604,116,6,4,0
7605,117,6,4,0
7606,118,6,4,0
7607,119,6,4,0
7608,120,6,4,0
7609,121,6,4,0
7610,122,6,4,0
7611,123,6,4,0
7612,124,6,4,0
7613,125,6,4,0
7614,126,6,4,0
7615,127,6,4,0
7616,128,6,4,0
7617,129,6,4,0
7618,130,6,4,0
7619,131,6,4,0
7620,132,6,4,0
7621,133,6,4,0
7622,134,6,4,0
7623,135,6,4,0
7624,136,6,4,0
7625,137,6,4,0
7626,138,6,4,0
7627,139,6,4,0
7628,140,6,4,0
7629,141,6,4,0
7630,142,6,4,0
7631,143,6,4,0
7632,144,6,4,0
7633,145,6,4,0
7634,146,6,4,0
7635,147,6,4,0
7636,148,6,4,0
7637,149,6,4,0
7638,150,6,4,0
7639,151,6,4,0
7640,152,6,4,0
7641,153,6,4,0
7642,154,6,4,0
7643,155,6,4,0
7644,156,6,4,0
7645,157,6,4,0
7646,158,6,4,0
7647,159,6,4,0
7648,160,6,4,0
7649,161,6,4,0
7650,162,6,4,0
7651,163,6,4,0
7652,164,6,4,0
7653,165,6,4,0
7654,166,6,4,0
7655,167,6,4,0
7656,168,6,4,0
7657,169,6,4,0
7658,170,6,4,0
7659,171,6,4,0
7660,172,6,4,0
7661,173,6,4,0
7662,174,6,4,0
7663,175,6,4,0
7664,176,6,4,0
7665,177,6,4,0
7666,178,6,4,0
7667,179,6,4,0
7668,180,6,4,0
7669,181,6,4,0
7670,182,6,4,0
7671,183,6,4,0
7672,184,6,4,0
7673,185,6,4,0
7674,186,6,4,0
7675,187,6,4,0
7676,188,6,4,0
7677,189,6,4,0
7678,190,6,4,0
7679,191,6,4,0
7680,192,6,4,0
7681,193,6,4,0
7682,194,6,4,0
7683,195,6,4,0
7684,196,6,4,0
7685,197,6,4,0
7686,198,6,4,0
7687,199,6,4,0
7688,200,6,4,0
7689,201,6,4,0
7690,202,6,4,0
7691,203,6,4,0
7692,204,6,4,0
7693,205,6,4,0
7694,206,6,4,0
7695,207,6,4,0
7696,208,6,4,0
7697,209,6,4,0
7698,210,6,4,0
7699,211,6,4,0
7700,212,6,4,0
7701,213,6,4,0
7702,214,6,4,0
7703,215,6,4,1
7704,216,6,4,1
7705,217,6,4,1
7706,218,6,4,1
7707,219,6,4,1
7708,220,6,4,1
7709,221,6,4,1
7710,222,6,4,1
7711,223,6,4,1
7712,224,6,4,1
7713,225,6,4,1
7714,226,6,4,1
7715,227,6,4,1
